37054,"87,0",NULL,NULL,NULL,NULL,NULL
37072,"132,0",NULL,NULL,NULL,NULL,NULL
37097,"17,6",NULL,NULL,NULL,NULL,NULL
37122,"3,9",63M,2P,0.18,B3,IE1
38108,"40,4",NULL,NULL,NULL,NULL,NULL
38115,"36,0",NULL,NULL,NULL,NULL,NULL
38122,"36,0",NULL,NULL,NULL,NULL,NULL
38133,"94,1",NULL,NULL,NULL,NULL,NULL
38140,"96,1",NULL,NULL,NULL,NULL,NULL
38147,"101,1",160L,4P,15,B35,IE2
38158,"120,0",NULL,NULL,NULL,NULL,NULL
38165,"109,0",NULL,NULL,NULL,NULL,NULL
38869,"26,8",100L,4P,2.2,B35,IE4
38876,"26,6",100L,4P,3,B5,IE4
38901,"38,6",132S,2P,5.5,B3,IE5
38908,"46,2",132S,2P,7.5,B3,IE5
38915,"47,1",132S,4P,5.5,B3,IE5
38926,"101,6",160L,2P,18.5,B5,IE5
38933,"104,0",160L,4P,15,B35,IE5
53098,"14,7",NULL,NULL,NULL,NULL,NULL
53430,"60,0",132M,2P,9.2,B3,IE2
53466,"25,8",NULL,NULL,NULL,NULL,NULL
53616,"41,2",132S,2P,7.5,B3,IE2
54291,"8,2",80M,2P,0.55,B3,-
54602,"18,0",NULL,NULL,NULL,NULL,NULL
54609,"8,4",80M,4P,0.37,B5,-
64469,"11,0",NULL,NULL,NULL,NULL,NULL
64669,"15,0",NULL,NULL,NULL,NULL,NULL
64673,"15,0",NULL,NULL,NULL,NULL,NULL
64680,"15,0",NULL,NULL,NULL,NULL,NULL
64762,"52,0",132M,4P,7.5,B5,IE2
70664,"19,0",NULL,NULL,NULL,NULL,NULL
70746,"8,0",NULL,NULL,NULL,NULL,NULL
70889,"44,0",NULL,NULL,NULL,NULL,NULL
70939,"8,4",NULL,NULL,NULL,NULL,NULL
71032,"35,0",NULL,NULL,NULL,NULL,NULL
71189,"11,0",NULL,NULL,NULL,NULL,NULL
71314,"22,0",NULL,NULL,NULL,NULL,NULL
71564,"7,0",NULL,NULL,NULL,NULL,NULL
80663,"14,0",NULL,NULL,NULL,NULL,NULL
80706,"23,0",NULL,NULL,NULL,NULL,NULL
80892,"8,0",NULL,NULL,NULL,NULL,NULL
